source_dataset,public_ground_truth,session_id,client_endpoint,server_endpoint,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004883,18.213.202.217.41036,157.150.145.6.25,77218044,9,0,9,0,0,278,278,2.487559,1,0,-46,0,-128,-65,0,0,-39,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004884,202.4.209.122.61421,54.148.245.71.443,77218044,28,15,13,0,4861,495,5356,7.744749,17,916,0,1448,871,0,0,-45,0,-45,0,-45,0,-90,0,0,-45,0,-45,0,1626
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004885,188.247.93.99.7094,133.152.222.239.3389,77218044,8,0,8,0,0,1153,1153,2.764576,1,0,-19,-832,-51,-220,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004886,103.159.223.199.23377,203.78.241.10.80,77218044,6,6,0,0,193,0,193,0.311749,1,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004887,185.27.236.166.33974,150.244.195.120.587,77218044,7,7,0,0,30,0,30,1.362518,1,0,0,0,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004888,202.12.30.130.64443,20.86.191.121.443,77218044,13,8,5,0,1378,6594,7972,0.983312,9,0,0,0,619,-99,685,-6330,0,0,74,-103,-62,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004889,141.18.39.239.58902,202.12.28.254.443,77218044,20,9,11,0,1294,4802,6096,2.394018,10,0,0,0,329,0,-1460,-1460,-924,0,126,-274,808,0,-684,0,0,31,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004890,133.135.87.40.62989,34.20.37.221.443,77218044,17,17,0,0,22550,0,22550,2.184067,1,119,2760,2760,4140,1212,0,35,79,1380,1380,1380,1636,75,2760,1380,1454,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004891,157.150.145.6.51682,18.213.202.252.25,77218044,19,19,0,0,11426,0,11426,1.991721,1,0,0,0,36,10,517,0,0,0,126,65,141,4125,2880,1440,1440,615,31,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004892,150.244.220.221.39762,136.128.4.193.443,77218044,7,0,7,0,0,3986,3986,0.420172,1,0,-1448,-1721,-274,-512,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004893,157.150.222.68.50590,52.92.34.140.443,77218044,7,7,0,0,7304,0,7304,9.376797,1,1448,1448,2184,1222,203,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004894,139.39.88.131.61598,157.150.166.63.3389,77218044,9,9,0,0,1336,0,1336,2.538742,1,0,43,205,0,326,0,85,677,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004895,150.244.221.108.38734,3.51.123.0.443,77218044,8,4,4,0,24,63,87,0.177549,3,-39,-24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004896,207.255.122.19.59774,203.78.247.160.80,77218044,16,9,7,0,195,6800,6995,0.33141,6,0,0,0,195,0,-1448,-4344,-1008,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004897,157.150.125.220.37552,34.17.121.135.443,77218044,14,14,0,0,1592,0,1592,1.122863,1,0,0,517,0,0,0,126,0,633,38,0,278,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004898,202.228.162.204.25565,212.231.112.69.443,77218044,8,0,8,0,0,0,0,6.694988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004899,131.138.132.134.49706,151.163.110.159.443,77218044,22,0,22,0,0,5646,5646,6.403859,1,0,0,-3968,0,-51,-51,0,-66,-440,-440,-506,0,0,0,0,-31,0,0,0,-31
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004900,141.33.121.212.44586,202.253.236.169.53,77218044,6,6,0,0,30,0,30,0.737358,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004901,157.150.222.98.14736,59.224.64.143.993,77218044,10,10,0,0,642,0,642,7.82209,1,41,47,186,47,0,41,47,186,47,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004902,51.91.5.206.44973,202.253.236.169.53,77218044,6,6,0,0,63,0,63,0.731787,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004903,133.152.250.140.41650,23.62.218.77.443,77218044,11,11,0,0,809,0,809,0.025995,1,0,0,517,0,0,80,188,0,0,24,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004904,223.8.187.117.38922,150.244.216.122.443,77218044,39,39,0,0,0,0,0,5.34778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004905,51.192.191.100.46167,202.253.236.169.53,77218044,6,6,0,0,47,0,47,0.724487,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004906,51.192.191.100.44015,202.253.236.169.53,77218044,6,6,0,0,47,0,47,0.723013,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004907,157.150.222.70.16780,54.82.69.176.443,77218044,6,6,0,0,6433,0,6433,4.833429,1,1448,1448,2896,592,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004908,51.192.191.100.43701,202.253.236.169.53,77218044,6,6,0,0,48,0,48,0.732635,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004909,51.192.191.100.54579,202.253.236.169.53,77218044,6,6,0,0,47,0,47,0.726944,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004910,51.192.191.100.44449,202.253.236.169.53,77218044,6,6,0,0,48,0,48,0.724469,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004911,51.192.191.100.48775,202.253.236.169.53,77218044,6,6,0,0,47,0,47,0.728117,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004912,150.244.221.108.34814,3.51.123.0.443,77218044,19,11,8,0,496,5051,5547,0.745616,8,0,0,0,278,0,-4096,-726,0,0,0,110,46,31,-79,-79,-71,0,31,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004913,223.8.186.112.45758,150.244.216.122.443,77218044,98,98,0,0,31,0,31,5.20785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004914,51.192.191.100.52915,202.253.236.169.53,77218044,6,6,0,0,47,0,47,0.713157,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004915,51.192.191.100.42175,202.253.236.169.53,77218044,6,6,0,0,47,0,47,0.725565,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004916,87.59.100.215.50166,203.78.243.201.22,77218044,27,13,14,0,1250,1789,3039,5.777996,17,0,0,22,0,-41,0,976,-1112,0,0,48,0,-532,16,0,52,0,-52,0,84
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004917,51.192.191.100.37367,202.253.236.169.53,77218044,6,6,0,0,30,0,30,0.723024,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004918,157.150.207.21.60476,61.247.162.144.443,77218044,27,0,27,0,0,37486,37486,0.164708,1,0,-1448,-1922,-51,-1477,-1448,-1448,-1477,-2654,-1477,-2896,-1477,-29,-1448,-1448,-1448,-1448,-1448,-1448,-1448
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004919,90.138.67.133.4354,130.129.197.184.80,77218044,36,0,36,0,0,75499,75499,0.1006,1,0,-5648,-4236,-1412,-1412,-4236,-2824,-2824,-4236,-1412,-1412,-2824,-2824,-1412,-1412,-1412,-2824,-1412,-1412,-1412
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004920,157.150.222.67.44304,52.92.34.140.443,77218044,7,7,0,0,12324,0,12324,0.008475,1,1448,1448,2896,2896,1448,1448,740,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004921,202.12.30.136.53589,162.247.128.237.443,77218044,8,4,4,0,24,0,24,0.172525,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004922,133.152.254.135.54439,34.179.200.90.443,77218044,9,9,0,0,1414,0,1414,0.155168,1,0,0,790,64,92,398,0,31,39,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004923,133.135.87.40.62024,3.53.162.109.443,77218044,10,10,0,0,4646,0,4646,7.702312,1,0,0,282,0,126,1380,2827,31,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004924,133.135.79.218.62933,51.41.235.181.443,77218044,6,4,2,0,64,50,114,9.649084,5,32,-25,0,32,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004925,163.220.100.125.44998,182.145.213.252.443,77218044,14,14,0,0,667,0,667,0.054102,1,0,0,389,0,0,0,0,0,64,214,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004926,150.244.150.6.56679,164.74.232.177.443,77218044,15,9,6,0,291,455,746,1.130367,8,152,46,93,0,-46,0,0,0,-275,0,-134,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004927,165.220.27.158.10100,133.135.84.90.39040,77218044,14,14,0,0,10720,0,10720,0.958508,1,0,0,1380,1380,375,0,1380,1380,2760,855,855,0,324,31,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004928,150.244.205.223.51924,100.121.41.107.443,77218044,12,6,6,0,1971,1676,3647,0.532798,7,0,0,0,314,0,-147,1460,197,0,-646,-883,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004929,133.152.250.140.41652,23.62.218.77.443,77218044,11,11,0,0,809,0,809,0.024575,1,0,0,517,0,0,80,188,0,24,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004930,163.220.62.224.64960,34.211.15.173.443,77218044,11,11,0,0,4005,0,4005,0.426284,1,0,0,808,0,64,1813,0,248,0,0,1072,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004931,150.244.205.11.56748,3.25.42.254.443,77218044,12,6,6,0,1971,1676,3647,0.534456,7,0,0,0,314,0,-147,1460,197,0,-646,-883,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004932,91.225.8.145.58376,133.152.222.238.3389,77218044,7,0,7,0,0,1153,1153,2.187835,1,0,-19,-832,-51,-220,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004933,157.150.42.215.50633,217.113.214.147.80,77218044,6,6,0,0,129,0,129,0.546678,1,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004934,107.113.25.40.42180,203.78.246.82.22,77218044,26,14,12,0,1250,1829,3079,0.984602,19,0,0,0,22,0,-41,0,-1152,976,0,0,48,0,-532,0,16,0,52,0,-52
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004935,202.12.30.65.23195,182.195.104.206.443,77218044,10,5,5,0,584,1208,1792,9.228849,6,-358,0,48,0,-485,0,536,0,-365,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004936,131.138.39.72.59022,163.179.192.71.443,77218044,6,0,6,0,0,4303,4303,3.846713,1,0,0,-2500,-1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004937,51.68.243.185.54815,202.253.236.169.53,77218044,6,6,0,0,42,0,42,2.222277,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004938,203.78.248.175.56539,35.197.168.247.8883,77218044,7,5,2,0,62,62,124,5.133179,5,31,-31,0,31,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004939,157.150.222.107.32064,164.74.234.53.443,77218044,45,0,45,0,0,24528,24528,1.979048,1,0,0,-46,0,-42,-1677,-1460,-1460,-2920,-1460,-1460,-1460,-184,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004940,203.64.1.234.26129,202.253.236.169.53,77218044,6,6,0,0,72,0,72,0.005283,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004941,133.152.6.59.63311,172.197.159.65.443,77218044,30,30,0,0,27996,0,27996,9.068168,1,2261,1400,695,0,35,0,0,39,3935,0,0,0,39,2254,2800,4200,3596,2443,2800,1386
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004942,157.150.207.21.44442,118.216.226.182.80,77218044,18,0,18,0,0,24242,24242,0.083989,1,0,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-2342,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004943,203.78.254.35.62117,54.6.232.41.443,77218044,15,8,7,0,2364,1946,4310,0.066003,9,0,0,0,776,0,-212,64,92,1401,0,-527,0,31,-1207,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004944,43.131.43.162.41664,203.78.244.202.22,77218044,24,12,12,0,1250,1662,2912,2.615291,19,0,0,0,22,0,-42,0,-1080,976,0,48,0,-436,16,0,52,0,-52,84,-52
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004945,198.90.46.252.7844,203.78.254.123.58614,77218044,6,4,2,0,78,78,156,5.006952,5,39,-39,0,39,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004946,51.193.120.191.42439,202.253.236.169.53,77218044,6,6,0,0,59,0,59,0.718452,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004947,133.135.101.25.31669,52.200.106.140.443,77218044,16,16,0,0,4861,0,4861,0.71092,1,0,0,517,0,0,126,0,542,0,38,1248,800,1590,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004948,150.244.25.29.64351,129.45.155.140.80,77218044,7,7,0,0,873,0,873,0.243718,1,0,0,322,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004949,202.228.165.227.25565,212.231.112.69.443,77218044,8,0,8,0,0,0,0,6.694342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004950,172.23.207.42.35012,202.253.233.153.43,77218044,8,8,0,0,14,0,14,0.198636,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004951,150.244.241.87.50100,163.35.148.148.5555,77218044,6,6,0,0,639,0,639,9.743128,1,229,0,229,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004952,157.150.222.112.1916,35.103.217.244.443,77218044,6,6,0,0,469,0,469,4.466775,1,165,0,0,115,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004953,51.193.120.191.54019,202.253.236.169.53,77218044,6,6,0,0,59,0,59,0.722374,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004954,156.197.218.98.63419,203.78.240.14.445,77218044,17,8,9,0,737,687,1424,2.464554,12,0,0,0,73,0,-206,110,-206,158,0,-275,396,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004955,51.225.7.30.58810,203.78.250.203.80,77218044,10,6,4,0,222,1219,1441,0.546165,7,0,0,0,222,0,-1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004956,51.193.120.191.40533,202.253.236.169.53,77218044,6,6,0,0,59,0,59,0.747786,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004957,51.193.120.191.34925,202.253.236.169.53,77218044,6,6,0,0,59,0,59,0.722263,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004958,223.8.187.177.45039,150.244.216.122.443,77218044,17,17,0,0,0,0,0,0.702075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004959,51.193.120.191.35905,202.253.236.169.53,77218044,6,6,0,0,59,0,59,0.720238,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004960,51.193.120.191.57503,202.253.236.169.53,77218044,6,6,0,0,59,0,59,0.719808,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004961,133.152.250.140.41654,23.62.218.77.443,77218044,11,11,0,0,809,0,809,0.046144,1,0,0,517,0,80,188,0,0,24,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004962,163.220.6.24.64228,162.66.215.159.443,77218044,7,0,7,0,0,407,407,8.074646,1,0,0,-121,-97,0,0,-189,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004963,115.245.59.136.58924,202.228.162.59.22,77218044,15,6,9,0,400,320,720,9.600746,10,-80,112,0,-80,96,0,-80,112,0,-80,80,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004964,157.150.63.34.4081,152.90.76.21.54932,77218044,128,62,66,0,1385,2007,3392,5.155005,122,670,0,-6,0,66,0,11,-69,11,0,11,-69,11,0,11,0,-69,11,0,11
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004965,182.221.156.2.56409,203.78.243.36.22,77218044,11,11,0,0,1422,0,1422,1.529506,1,0,22,864,24,272,16,64,96,64,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004966,157.150.207.21.44454,118.216.226.182.80,77218044,26,0,26,0,0,35813,35813,0.084126,1,0,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004967,150.244.20.218.9066,104.5.13.108.443,77218044,10,4,6,0,146,134,280,6.69455,8,42,0,-38,0,-48,52,0,-48,52,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004968,172.23.207.42.35026,202.253.233.153.43,77218044,8,8,0,0,14,0,14,0.186617,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004969,150.244.149.119.50122,89.71.222.129.443,77218044,6,3,3,0,60,51,111,5.378874,5,1,0,59,0,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004970,156.248.93.203.23114,202.253.233.153.43,77218044,7,7,0,0,14,0,14,0.102881,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004971,157.150.222.112.43838,170.242.20.28.443,77218044,11,11,0,0,10483,0,10483,0.87134,1,0,0,517,0,0,93,2920,1460,4380,1113,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004972,133.152.250.140.41656,23.62.218.77.443,77218044,12,12,0,0,809,0,809,0.090987,1,0,0,517,0,0,80,188,0,0,0,24,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004973,13.65.230.91.50724,202.4.198.77.22,77218044,25,12,13,0,1186,1708,2894,3.695214,17,0,0,0,22,0,-40,864,-1080,48,-484,16,0,68,0,-52,100,0,68,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004974,211.87.1.170.35828,202.4.217.237.23,77218044,6,6,0,0,0,0,0,9.72604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004975,157.150.207.21.60510,61.247.162.144.443,77218044,34,0,34,0,0,51071,51071,0.177002,1,0,-1448,-1448,-474,-51,-1477,-2925,-1448,-29,-2654,-1477,-1448,-1448,-1448,-1448,-1448,-1448,-1448,-1448,-1448
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004976,202.12.30.130.47812,31.243.77.75.443,77218044,6,2,4,0,24,39,63,0.009123,3,-39,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004977,133.135.99.49.60522,3.51.31.87.443,77218044,12,12,0,0,1956,0,1956,0.60291,1,0,0,689,0,0,126,99,335,669,0,38,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004978,150.244.172.227.62536,156.68.103.182.53024,77218044,11,7,4,0,656,356,1012,2.021855,8,0,0,0,459,-356,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004979,150.244.85.8.52053,164.74.232.177.443,77218044,57,28,29,0,571,28793,29364,4.384505,47,194,93,38,0,-46,0,0,-42,0,-1460,0,-1460,0,-1460,0,-1460,0,-1460,0,-1460
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004980,157.150.123.132.16446,18.211.253.71.443,77218044,11,11,0,0,1102,0,1102,0.69523,1,0,0,517,0,0,64,497,0,24,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004981,150.244.148.119.64660,23.20.242.157.443,77218044,6,3,3,0,35,31,66,8.934889,4,0,0,-31,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004982,133.152.254.135.54440,130.235.17.203.443,77218044,10,10,0,0,1675,0,1675,0.056406,1,0,0,843,64,92,392,214,31,0,39,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004983,170.192.231.89.43882,203.78.248.251.22,77218044,32,17,15,0,1334,2023,3357,5.610217,22,0,0,0,22,0,-39,0,-1048,976,0,0,48,0,-780,0,16,0,52,0,-52
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004984,202.228.162.215.25565,212.231.112.69.443,77218044,8,0,8,0,0,0,0,6.694151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004985,157.150.207.21.44476,118.216.226.182.80,77218044,22,0,22,0,0,29946,29946,0.079218,1,0,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460,-1460
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004986,185.25.186.130.54596,133.152.51.215.3389,77218044,7,0,7,0,0,1503,1503,2.539996,1,0,-19,-1159,-59,-229,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004987,157.150.207.37.64017,101.25.235.65.443,77218044,16,0,16,0,0,44904,44904,0.064335,1,0,0,-3165,-274,-4344,-5792,-5792,-485,-4344,-2896,-5792,-4344,-1448,-3291,-2937,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004988,202.228.163.65.25565,212.231.112.69.443,77218044,8,0,8,0,0,0,0,6.694681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004989,210.134.62.105.38758,203.78.226.62.443,77218044,7,7,0,0,400,0,400,9.065598,1,0,118,82,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004990,133.135.84.187.63065,3.161.232.104.443,77218044,12,12,0,0,1840,0,1840,0.877815,1,0,0,184,0,0,93,290,1242,0,31,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004991,91.225.8.15.52430,203.78.243.96.22,77218044,17,9,8,0,1384,1529,2913,2.326405,15,0,0,0,-41,0,1176,0,-1080,48,-280,80,-64,80,-64,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004992,150.244.200.168.59349,170.199.24.80.443,77218044,7,3,4,0,120,609,729,1.199125,3,120,0,-203,-203,-203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_004993,150.211.38.90.37224,133.152.130.138.22,77218044,14,0,14,0,0,1613,1613,2.771185,1,0,0,-41,-1080,0,0,-388,0,0,-52,0,-52,0,0,0,0,0,0,0,0
